01:000108:0001 A00 BG-01-5530-12-0100 02 はな
08:000451:0010 A00 BG-08-0061-07-0100 61 の
08:000451:0011 A00 BG-02-1511-02-0600 47 そよぐ
08:000451:0012 A00 BG-09-0010-02-0700 74 なり
08:000451:0013 A00 BG-08-0069-11-0900 69 かな
08:000527:0001 A00 BG-01-3000-01-0200 02 こころ
08:000527:0002 A00 BG-08-0065-08-0100 65 も
08:000527:0003 A00 BG-08-0065-14-0100 65 や
08:000527:0004 A00 BG-02-5020-01-1201 47 もみづ
08:000527:0005 A00 BG-08-0065-07-0100 65 は
08:000527:0006 A00 BG-02-3420-01-0100 47 す
08:000527:0007 A00 BG-09-0010-02-0103 74 らむ
08:000527:0008 E00 CH-29-0000-00-1800 11 たつた
08:000527:0008 E01 BG-08-0071-01-0100 71 の
08:000527:0008 E02 BG-01-5240-05-0100 02 やま
08:000527:0009 A00 BG-01-5520-34-0301 02 まつ
08:000527:0010 A00 BG-08-0065-07-0100 65 は
08:000527:0011 A00 BG-02-5150-03-0700 47 しぐる
08:000527:0012 A00 BG-08-0061-05-0100 61 に
08:000527:0013 A00 BG-02-5130-01-0104 47 ぬる
08:000527:0014 A00 BG-03-1200-02-0800 74 ず
08:000527:0015 A00 BG-01-1000-03-0201 02 もの
08:000527:0016 A00 BG-08-0065-14-0400 65 か
08:000527:0017 A00 BG-08-0065-07-0100 65 は
08:000530:0001 E00 CH-29-0000-00-1800 11 たつた
08:000530:0001 E01 BG-08-0071-01-0100 71 の
08:000530:0001 E02 BG-01-5250-01-0100 02 かわ
08:000530:0002 A00 BG-01-5151-02-0100 02 あらし
08:000530:0003 A00 BG-08-0065-14-0100 65 や
08:000530:0004 A00 BG-01-5240-05-0900 02 みね
08:000530:0005 A00 BG-08-0061-05-0100 61 に
08:000530:0006 A00 BG-02-1583-01-0300 47 よわる
08:000530:0007 A00 BG-09-0010-02-0103 74 らむ
08:000530:0008 A00 BG-02-1503-01-0201 47 わたる
08:000530:0009 A00 BG-03-1200-02-0800 74 ず
08:000530:0010 A00 BG-01-5130-03-0201 02 みづ
08:000530:0011 A00 BG-08-0065-08-0100 65 も
08:000530:0012 A00 BG-01-4201-03-0100 02 にしき
08:000530:0013 A00 BG-02-1240-04-0101 47 たゆ
08:000530:0014 A00 BG-09-0010-04-0300 74 けり
08:000544:0001 E00 CH-29-0000-00-1800 11 たつた
08:000544:0001 E01 BG-01-2030-01-1001 02 ひめ
08:000544:0002 A00 BG-01-1651-06-1902 02 いまは
08:000544:0003 A00 BG-08-0061-07-0100 61 の
08:000544:0004 A00 BG-01-1610-01-0401 02 ころ
08:000544:0005 A00 BG-08-0061-07-0100 61 の
08:000544:0006 C00 BG-01-1624-04-0100 02 あき
08:000544:0006 C01 BG-01-5151-01-0100 02 かぜ
08:000544:0007 A00 BG-08-0061-05-0100 61 に
08:000544:0008 A00 BG-02-5150-03-0700 47 しぐる
08:000544:0009 A00 BG-08-0061-10-0100 61 を
08:000544:0010 A00 BG-02-1600-07-0100 47 いそぐ
08:000544:0011 A00 BG-01-2000-06-0800 02 ひと
08:000544:0012 A00 BG-08-0061-07-0100 61 の
08:000544:0013 A00 BG-01-4240-01-0100 02 そで
08:000544:0014 A00 BG-08-0069-11-0900 69 かな
08:000566:0001 C00 BG-01-2590-02-0600 02 から
08:000566:0001 C01 BG-01-4201-03-0100 02 にしき
08:000566:0002 A00 BG-01-1624-04-0100 02 あき
08:000566:0003 A00 BG-08-0061-07-0100 61 の
08:000566:0004 A00 BG-01-4010-04-0700 02 かたみ
08:000566:0005 A00 BG-08-0065-14-0100 65 や
08:000566:0006 E00 CH-29-0000-00-1800 11 たつた
08:000566:0006 E01 BG-08-0071-01-0100 71 の
08:000566:0006 E02 BG-01-5240-05-0100 02 やま
08:000566:0007 A00 BG-02-1552-01-0100 47 ちる
08:000566:0008 A00 BG-02-3040-06-1100 47 あふ
08:000566:0009 A00 BG-03-1200-02-0800 74 ず
08:000566:0010 A00 BG-01-5530-08-0500 02 えだ
08:000566:0011 A00 BG-08-0061-05-0100 61 に
08:000566:0012 A00 BG-01-5151-02-0100 02 あらし
08:000566:0013 A00 BG-02-3394-07-0100 47 ふく
08:000566:0014 A00 BG-09-0010-02-0700 74 なり
08:000984:0001 E00 CH-29-0000-00-1800 11 たつた
08:000984:0001 E01 BG-08-0071-01-0100 71 の
08:000984:0001 E02 BG-01-5240-05-0100 02 やま
08:000984:0002 A00 BG-01-1624-04-0100 02 あき
08:000984:0003 A00 BG-02-1527-03-0101 47 ゆく
08:000984:0004 A00 BG-01-2000-06-0800 02 ひと
08:000984:0005 A00 BG-08-0061-07-0100 61 の
08:000984:0006 A00 BG-01-4240-01-0100 02 そで
08:000984:0007 A00 BG-08-0061-10-0100 61 を
08:000984:0008 A00 BG-02-1556-01-0202 47 みる
08:000984:0009 A00 BG-01-5510-02-0301 02 きぎ
08:000984:0010 A00 BG-08-0061-07-0100 61 の
08:000984:0011 A00 BG-01-5530-08-0202 02 こずゑ
08:000984:0012 A00 BG-08-0065-07-0100 65 は
08:000984:0013 A00 BG-02-5150-03-0700 47 しぐる
08:000984:0014 A00 BG-03-1200-02-0800 74 ず
08:000984:0015 A00 BG-09-0010-04-0300 74 けり
08:001133:0001 C00 BG-03-1200-02-0100 51 ない
08:001133:0001 C01 BG-01-3102-02-0100 28 めい
08:001133:0002 A00 BG-01-1990-06-0200 66 のみ
08:001133:0003 A00 CH-29-0000-00-1800 11 たつた
08:001133:0004 A00 BG-08-0061-07-0100 61 の
08:001133:0005 A00 BG-01-5240-05-0100 02 やま
08:001133:0006 A00 BG-08-0061-05-0100 61 に
08:001133:0007 A00 BG-02-1513-01-0100 47 たつ
08:001133:0008 A00 BG-01-5152-01-0100 02 くも
08:001133:0009 A00 BG-08-0061-07-0100 61 の
08:001133:0010 C00 BG-02-1527-03-0100 47 いく
08:001133:0010 C01 BG-01-1730-01-0200 02 ほう
08:001133:0011 A00 BG-08-0065-08-0100 65 も
08:001133:0012 A00 BG-02-3060-07-0100 47 しる
08:001133:0013 A00 BG-03-1200-02-0800 74 ず
08:001133:0014 A00 BG-02-3090-06-0101 47 ながむ
08:001133:0015 A00 BG-08-0061-10-0100 61 を
08:001133:0016 A00 BG-08-0065-05-0100 65 ぞ
08:001133:0017 A00 BG-02-3420-01-0100 47 す
08:001688:0001 A00 BG-01-1624-04-0100 02 あき
08:001688:0002 A00 BG-04-1120-02-0401 75 されば
08:001688:0003 A00 BG-01-2413-02-0300 02 かりびと
08:001688:0004 A00 BG-02-1521-11-0100 47 こゆ
08:001688:0005 E00 CH-29-0000-00-1800 11 たつた
08:001688:0005 E01 BG-08-0071-01-0100 71 の
08:001688:0005 E02 BG-01-5240-05-0100 02 やま
08:001688:0006 A00 BG-02-1513-01-0100 47 たつ
08:001688:0007 A00 BG-08-0064-16-0100 64 て
08:001688:0008 A00 BG-08-0065-08-0100 65 も
08:001688:0009 A00 BG-02-1200-02-0102 47 ゐる
08:001688:0010 A00 BG-08-0064-16-0100 64 て
08:001688:0011 A00 BG-08-0065-08-0100 65 も
08:001688:0012 A00 BG-01-1000-03-0201 02 もの
08:001688:0013 A00 BG-08-0061-10-0100 61 を
08:001688:0014 A00 BG-08-0066-27-0100 66 し
08:001688:0015 A00 BG-08-0065-05-0100 65 ぞ
08:001688:0016 A00 BG-02-3060-01-0101 47 おもふ
